timestamp,3cdaf029c87a002_write,3cdaf029c87a002_read,512e070e8eb32959_write,512e070e8eb32959_read,5b3ba363fb10d52f_write,5b3ba363fb10d52f_read,6181f76d6668aeb0_write,6181f76d6668aeb0_read,69948e3d245f62b7_write,69948e3d245f62b7_read,69f554c3f7f50a72_write,69f554c3f7f50a72_read,8861d1f6a0217629_write,8861d1f6a0217629_read,933ca51d2bb602b8_write,933ca51d2bb602b8_read,b92b49a4de72942d_write,b92b49a4de72942d_read
1760769472,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0
1760769474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
1760769480,0,0,0,0,0,0,0,0,0,0,78,89,0,0,1,2,3,3
1760769482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7
1760769484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769490,0,0,0,0,0,0,0,0,0,0,79,88,0,0,0,3,2,4
1760769492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769500,0,0,0,0,0,0,0,0,0,0,3,5,0,0,74,78,4,5
1760769502,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0
1760769504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769510,0,0,0,0,0,0,0,0,0,0,7,1,0,0,79,73,4,5
1760769512,0,0,0,0,0,0,0,0,0,0,8,17,0,0,1,1,76,89
1760769514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11
1760769518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,3
1760769522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16
1760769524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24
1760769526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21
1760769528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760769530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,23,15
1760769532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25
1760769534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16
1760769536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760769538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21
1760769540,0,0,0,0,0,0,0,0,0,0,65,62,0,0,2,6,17,17
1760769542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,0,0
1760769544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0
1760769546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769550,0,0,0,0,0,0,0,0,0,0,12,4,0,0,34,37,1,1
1760769552,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,0,0
1760769554,0,0,0,0,0,0,0,0,0,0,30,18,0,0,0,0,0,0
1760769556,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0
1760769558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769560,0,0,0,0,0,0,0,0,0,0,1,7,0,0,68,61,3,8
1760769562,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,6,8
1760769564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769570,0,0,0,0,0,0,0,0,0,0,5,1,0,0,6,5,16,9
1760769572,0,0,0,0,0,0,0,0,0,0,24,16,0,0,28,36,0,0
1760769574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,0,0
1760769576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769580,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,4,98,85
1760769582,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1760769584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769590,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,95,88
1760769592,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1760769594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769600,0,0,0,0,0,0,0,0,0,0,4,2,0,0,6,4,9,6
1760769602,0,0,0,0,0,0,0,0,0,0,53,55,0,0,0,0,0,0
1760769606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,0,0
1760769610,0,0,0,0,0,0,0,0,0,0,5,3,0,0,26,34,2,9
1760769612,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,1,3
1760769614,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0,0,0
1760769616,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0
1760769618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769620,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,102,1,0
1760769622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769624,0,0,0,0,0,0,0,0,0,0,8,4,0,0,13,6,0,0
1760769626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769630,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,1
1760769632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,24,0,0
1760769634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,27,0,0
1760769636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,0,0
1760769638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,93,105
1760769642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,99,99
1760769652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769660,0,0,0,0,0,0,0,0,0,0,68,53,0,0,3,5,5,1
1760769662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,26,12,11
1760769664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769670,0,0,0,0,0,0,0,0,0,0,55,66,0,0,3,5,3,3
1760769672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,16,12,11
1760769674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769680,0,0,0,0,0,0,0,0,0,0,3,5,0,0,86,85,5,6
1760769682,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,2,2,1
1760769684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769690,0,0,0,0,0,0,0,0,0,0,3,5,0,0,89,86,2,9
1760769692,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2
1760769694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769700,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,6,70,71
1760769702,0,0,0,0,0,0,0,0,0,0,11,16,0,0,7,9,0,0
1760769704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769710,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,4,77,64
1760769714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769720,0,0,0,0,0,0,0,0,0,0,68,61,0,0,4,4,4,2
1760769722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,5,6
1760769724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769730,0,0,0,0,0,0,0,0,0,0,66,63,0,0,3,5,3,4
1760769732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,0,0
1760769740,0,0,0,0,0,0,0,0,0,0,3,3,0,0,71,85,5,6
1760769742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14
1760769744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769750,0,0,0,0,0,0,0,0,0,0,2,4,0,0,88,68,7,4
1760769752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11
1760769754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769760,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,3,7,4
1760769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33
1760769764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36
1760769766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19
1760769770,0,0,0,0,0,0,0,0,0,0,3,4,0,0,11,8,4,13
1760769772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760769774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760769776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22
1760769778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760769780,0,0,0,0,0,0,0,0,0,0,83,77,0,0,3,5,13,19
1760769782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,1
1760769784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769790,0,0,0,0,0,0,0,0,0,0,74,86,0,0,7,1,2,4
1760769792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,1,0
1760769794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,2
1760769802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,61,6,6
1760769804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769810,0,0,0,0,0,0,0,0,0,0,0,1,0,0,100,93,4,2
1760769812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769820,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,7,70,74
1760769822,0,0,0,0,0,0,0,0,0,0,7,18,0,0,6,9,0,0
1760769824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769830,0,0,0,0,0,0,0,0,0,0,4,2,0,0,7,3,72,72
1760769832,0,0,0,0,0,0,0,0,0,0,19,6,0,0,8,8,0,0
1760769834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769840,0,0,0,0,0,0,0,0,0,0,4,3,0,0,8,3,1,4
1760769842,0,0,0,0,0,0,0,0,0,0,19,20,0,0,8,8,0,0
1760769844,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,0,0
1760769846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,24,0,0
1760769848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769850,0,0,0,0,0,0,0,0,0,0,95,74,0,0,4,4,1,4
1760769852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0
1760769854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769870,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
1760769872,0,0,0,0,0,0,0,0,0,0,9,16,0,0,94,77,0,0
1760769874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769880,0,0,0,0,0,0,0,0,0,0,7,1,0,0,89,82,1,0
1760769882,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0
1760769884,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0
1760769886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769890,0,0,0,0,0,0,0,0,0,0,2,5,0,0,6,5,1,0
1760769892,0,0,0,0,0,0,0,0,0,0,8,13,0,0,29,35,0,0
1760769894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,0,0
1760769896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0
1760769898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769900,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,5,63,79
1760769902,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0
1760769904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769910,0,0,0,0,0,0,0,0,0,0,27,22,0,0,3,4,2,4
1760769912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,18
1760769914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22
1760769916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17
1760769918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8
1760769920,0,0,0,0,0,0,0,0,0,0,27,22,0,0,6,2,4,3
1760769922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11
1760769924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24
1760769926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,20
1760769928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11
1760769930,0,0,0,0,0,0,0,0,0,0,80,99,0,0,4,3,4,2
1760769932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
1760769934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769940,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,3,7,4
1760769942,0,0,0,0,0,0,0,0,0,0,23,26,0,0,0,0,1,2
1760769944,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0
1760769946,0,0,0,0,0,0,0,0,0,0,30,19,0,0,0,0,0,0
1760769948,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0
1760769950,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,6,7,4
1760769952,0,0,0,0,0,0,0,0,0,0,27,21,0,0,0,0,2,1
1760769954,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0
1760769956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769960,0,0,0,0,0,0,0,0,0,0,1,4,0,0,7,4,1,0
1760769962,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,32,0,0
1760769964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,0,0
1760769966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,0,0
1760769968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769970,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,6,0,1
1760769972,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,30,0,0
1760769974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,0,0
1760769976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,0,0
1760769978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769980,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,4,1,0
1760769982,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,34,0,0
1760769984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,28,0,0
1760769986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,0,0
1760769988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769990,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,80,74
1760769992,0,0,0,0,0,0,0,0,0,0,18,21,0,0,0,0,0,0
1760769994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760769998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770000,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,66,88
1760770004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770010,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,1,1,5
1760770012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23
1760770014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
1760770016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,15
1760770018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12
1760770020,0,0,0,0,0,0,0,0,0,0,74,63,0,0,2,6,2,4
1760770022,0,0,0,0,0,0,0,0,0,0,19,15,0,0,8,8,0,0
1760770024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770030,0,0,0,0,0,0,0,0,0,0,2,6,0,0,19,23,5,6
1760770032,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,6,3
1760770034,0,0,0,0,0,0,0,0,0,0,23,25,0,0,0,0,0,0
1760770036,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,0
1760770038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770040,0,0,0,0,0,0,0,0,0,0,3,6,0,0,18,24,7,4
1760770042,0,0,0,0,0,0,0,0,0,0,22,27,0,0,0,0,3,6
1760770044,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0
1760770046,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0
1760770048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770050,0,0,0,0,0,0,0,0,0,0,5,3,0,0,58,64,4,4
1760770052,0,0,0,0,0,0,0,0,0,0,18,31,0,0,0,0,0,0
1760770054,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0
1760770056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770060,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,6,5,3
1760770062,0,0,0,0,0,0,0,0,0,0,16,24,0,0,35,29,0,0
1760770064,0,0,0,0,0,0,0,0,0,0,10,14,0,0,29,18,0,0
1760770066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770070,0,0,0,0,0,0,0,0,0,0,5,2,0,0,8,3,3,5
1760770072,0,0,0,0,0,0,0,0,0,0,25,14,0,0,35,29,0,0
1760770074,0,0,0,0,0,0,0,0,0,0,12,12,0,0,27,20,0,0
1760770076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770080,0,0,0,0,0,0,0,0,0,0,4,2,0,0,4,7,92,80
1760770082,0,0,0,0,0,0,0,0,0,0,5,2,0,0,2,2,0,0
1760770084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770090,0,0,0,0,0,0,0,0,0,0,9,4,0,0,13,14,12,9
1760770092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,14
1760770094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21
1760770096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760770098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,17
1760770100,0,0,0,0,0,0,0,0,0,0,7,6,0,0,5,3,7,7
1760770102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,22,17
1760770104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22
1760770106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23
1760770108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16
1760770110,0,0,0,0,0,0,0,0,0,0,69,69,0,0,3,5,7,9
1760770112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,9,9
1760770114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770120,0,0,0,0,0,0,0,0,0,0,69,69,0,0,3,5,1,5
1760770122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770130,0,0,0,0,0,0,0,0,0,0,6,2,0,0,20,19,5,5
1760770132,0,0,0,0,0,0,0,0,0,0,29,20,0,0,0,0,9,5
1760770134,0,0,0,0,0,0,0,0,0,0,28,21,0,0,0,0,0,0
1760770136,0,0,0,0,0,0,0,0,0,0,13,19,0,0,0,0,0,0
1760770138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770140,0,0,0,0,0,0,0,0,0,0,6,2,0,0,101,84,1,0
1760770142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760770150,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,4,0,1
1760770152,0,0,0,0,0,0,0,0,0,0,6,2,0,0,34,30,0,0
1760770154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,0,0
